Date,Open,High,Low,Close,Adj Close,Volume
2013-06-24,281.339661,284.456329,277.579895,280.647064,277.448273,740065
2013-06-25,280.201843,281.587006,269.565643,278.717712,275.540894,1639739
2013-06-26,278.025116,279.707123,266.795288,270.307709,267.226746,1434774
2013-06-27,271.692871,273.374878,260.314636,266.646881,263.607635,1979461
2013-06-28,271.099243,279.311371,271.099243,278.470367,275.296387,1088957
2013-07-01,277.035706,288.117157,274.215881,286.583557,283.317108,667456
2013-07-02,284.456329,285.396271,279.113495,283.417419,280.187073,797722
2013-07-03,279.905029,286.237274,275.155823,281.290192,278.084076,1945373
2013-07-04,281.982788,290.244385,279.410309,289.156036,285.860260,1247223
2013-07-05,293.113678,295.043030,290.343323,293.064209,289.723877,1305141
2013-07-08,286.336212,287.127747,279.509247,285.148895,281.898804,1084347
2013-07-09,285.445740,287.375092,281.784912,286.088837,282.828033,750885
2013-07-10,284.951019,285.544678,277.876709,281.141785,277.937347,1338884
2013-07-11,284.951019,289.304443,280.152374,282.329071,279.111084,835953
2013-07-12,281.042847,290.689636,281.042847,288.859192,285.566803,602819
2013-07-15,288.710785,288.908691,283.170074,285.495209,282.241180,565023
2013-07-16,280.003967,289.304443,279.014557,288.463440,285.175568,819158
2013-07-17,287.622437,287.968719,279.905029,283.120605,279.893616,683075
2013-07-18,281.982788,285.297333,278.124084,284.406860,281.165192,476575
2013-07-19,284.456329,294.350464,284.456329,291.580078,288.256683,672320
2013-07-22,289.898102,297.516571,289.898102,294.597809,291.240021,726670
2013-07-23,294.647278,298.357574,291.233795,295.884033,292.511597,722663
2013-07-24,294.845154,297.566040,291.629578,294.350464,290.995483,426070
2013-07-25,294.350464,299.891174,291.926392,296.675568,293.294098,839915
2013-07-26,296.823975,298.258636,284.110016,286.781433,283.512726,632779
2013-07-29,286.682495,293.855743,285.198364,292.915802,289.577179,740246
2013-07-30,291.777985,294.300964,279.756592,281.389130,280.073944,1161971
2013-07-31,280.943909,289.551788,275.056885,287.474030,286.130402,733034
2013-08-01,288.908691,290.590668,281.389130,286.088837,284.751678,703598
2013-08-02,286.088837,288.908691,279.608185,287.375092,286.031921,693216
2013-08-05,286.929840,300.979523,276.145233,281.587006,280.270905,1254999
2013-08-06,280.498657,285.693085,277.332550,284.307892,282.979065,738023
2013-08-07,280.993378,283.615326,269.615112,275.897888,274.608368,1928662
2013-08-08,281.587006,289.799164,272.583344,275.749481,274.460663,1753939
2013-08-12,279.014557,282.180664,275.353729,278.025116,276.725647,455996
2013-08-13,277.035706,291.580078,273.226471,288.067688,286.721283,818798
2013-08-14,293.163147,320.965668,293.163147,315.919647,314.443054,2405181
2013-08-16,313.742950,319.679443,307.855927,310.082123,308.632813,1657069
2013-08-19,303.403595,305.234009,294.449402,298.407043,297.012329,660952
2013-08-20,293.855743,294.399933,282.774323,284.505798,283.176056,941758
2013-08-21,288.018219,291.679047,275.700012,280.498657,279.187622,845046
2013-08-22,280.597595,291.679047,279.014557,289.452850,288.099976,696168
2013-08-23,291.876923,301.622650,291.134857,297.714447,296.322968,858205
2013-08-26,297.417633,302.760468,290.640137,294.944092,293.565552,516257
2013-08-27,292.668457,292.668457,284.852081,287.177216,285.834991,968326
2013-08-28,287.919250,296.477692,283.318481,294.993561,293.614777,837589
2013-08-29,293.855743,305.530823,292.223206,302.661530,301.246918,1032896
2013-08-30,304.739288,304.937164,290.788574,295.537750,294.156433,525865
2013-09-02,293.459991,298.456512,289.057098,296.428223,295.042755,858672
2013-09-03,296.477692,307.905426,292.371613,294.103088,292.728485,1038071
2013-09-04,297.813385,310.329468,297.813385,307.954895,306.515564,1409700
2013-09-05,311.665192,320.569916,311.665192,313.297699,311.833374,797522
2013-09-06,314.633423,316.612244,308.993774,314.435547,312.965912,464259
2013-09-10,316.711182,348.273468,316.711182,345.503113,343.888275,1984869
2013-09-11,346.294647,346.838837,332.640747,336.895233,335.320618,1205776
2013-09-12,337.736237,339.319275,325.714844,329.326202,327.786987,565940
2013-09-13,328.485199,334.916382,326.753723,329.820923,328.279358,575718
2013-09-16,334.817444,337.389923,321.559326,327.446320,325.915894,670144
2013-09-17,324.131775,334.124878,324.131775,331.502930,329.953522,731495
2013-09-18,338.379333,338.379333,329.820923,333.283875,331.726135,776798
2013-09-19,339.368744,347.778778,337.934113,344.909454,343.297363,1412189
2013-09-20,341.594940,351.142761,329.474609,335.114288,333.548004,881696
2013-09-23,333.481750,337.835175,327.792633,330.315613,328.771759,2069430
2013-09-24,330.117737,338.428802,329.969330,332.838623,331.282959,1168647
2013-09-25,334.916382,343.326416,334.916382,339.170868,337.585602,1579612
2013-09-26,339.022461,343.623230,337.488861,339.616119,338.028778,851233
2013-09-27,338.626709,342.435944,334.520630,336.252106,334.680511,1140814
2013-09-30,332.442871,335.955292,327.100037,328.831512,327.294586,257667
2013-10-01,328.485199,336.153168,326.753723,331.948151,330.396667,751838
2013-10-03,331.601868,343.573761,329.573547,341.149689,339.555176,960739
2013-10-04,341.248627,360.839020,340.457123,346.047302,344.429901,2283727
2013-10-07,345.305237,349.065002,339.962402,344.266357,342.657288,754721
2013-10-08,347.432465,355.496185,346.294647,346.937775,345.316254,1119259
2013-10-09,346.393585,352.231140,345.404175,350.301758,348.664490,1588196
2013-10-10,349.460754,369.842682,348.273468,367.814392,366.095276,1651798
2013-10-11,371.029968,385.376465,364.499847,381.072510,379.291443,2006988
2013-10-14,381.270416,388.839417,381.072510,386.712189,384.904755,995956
2013-10-15,386.860596,388.839417,378.351624,384.980713,383.181366,839847
2013-10-17,381.913513,382.556641,366.330261,369.446930,367.720154,828550
2013-10-18,372.019379,377.757996,370.683685,374.690796,372.939514,761799
2013-10-21,375.086578,386.959534,374.542389,375.927582,374.170532,1191702
2013-10-22,375.333923,380.924103,372.068878,375.927582,374.170532,682306
2013-10-23,376.966461,377.906403,364.301971,370.634216,368.901917,767223
2013-10-24,373.008820,380.627289,370.337402,375.383392,373.628906,701256
2013-10-25,374.987640,375.383392,368.853271,372.068878,370.329865,432697
2013-10-28,372.514099,377.708527,369.446930,373.602448,371.856262,449092
2013-10-29,373.107758,380.132568,370.931030,377.757996,375.992371,900847
2013-10-30,377.955872,380.132568,373.157227,375.482330,373.727386,649860
2013-10-31,374.987640,382.309296,374.591858,376.174927,374.416718,1574051
2013-11-01,378.450592,385.722778,378.450592,380.379944,378.602081,705250
2013-11-05,383.793396,396.309479,382.902924,390.966644,389.139313,1274253
2013-11-06,394.676941,396.457886,385.970123,386.761658,384.953979,752962
2013-11-07,384.881775,390.620361,373.305634,376.075989,374.318268,824942
2013-11-08,376.570679,386.811127,366.082916,380.924103,379.143707,3251711
2013-11-11,377.955872,381.814575,371.029968,373.157227,371.413116,1693760
2013-11-12,374.987640,374.987640,354.209961,356.238251,354.573212,880935
2013-11-13,357.722382,365.390320,357.722382,361.877899,360.186523,471499
2013-11-14,366.181854,383.397644,366.181854,381.864044,380.079254,2605079
2013-11-18,382.902924,389.433075,377.955872,388.146820,386.332672,1171970
2013-11-19,389.828827,391.510834,383.001892,386.613251,384.806244,530651
2013-11-20,384.881775,388.295227,379.934692,381.666168,379.882324,359615
2013-11-21,379.835754,382.111420,377.263275,378.500061,376.731018,391218
2013-11-22,380.924103,381.864044,367.220734,369.298492,367.572418,673072
2013-11-25,372.019379,382.111420,372.019379,381.418823,379.636108,554756
2013-11-26,383.595520,387.256348,374.839233,386.118530,384.313873,672787
2013-11-27,387.850006,395.666382,387.850006,395.023254,393.176971,831633
2013-11-28,398.238831,400.712372,390.570892,393.786499,391.945984,669042
2013-11-29,393.786499,397.249420,390.917175,394.380127,392.536835,702219
2013-12-02,393.291779,399.327209,391.906586,395.616913,393.767853,1423591
2013-12-03,397.744141,399.228271,391.016113,395.072723,393.226196,1445631
2013-12-04,395.369537,396.260010,386.365875,388.839417,387.022034,518398
2013-12-05,395.864258,397.150482,384.288116,386.167999,384.363098,535132
2013-12-06,383.595520,390.323547,381.913513,386.860596,385.052460,1026894
2013-12-09,395.765320,397.744141,383.051361,388.592072,386.775848,1649193
2013-12-10,390.620361,392.055023,383.892365,386.365875,384.560028,690231
2013-12-11,380.924103,381.913513,372.167816,373.800323,372.053223,997472
2013-12-12,370.634216,373.008820,355.545654,356.782440,355.114868,1637692
2013-12-13,359.157013,367.616516,359.157013,366.330261,364.618073,1114836
2013-12-16,366.082916,367.072327,362.125244,363.906189,362.205322,329018
2013-12-17,367.665985,370.733154,361.135834,362.817841,361.122070,377378
2013-12-18,361.432678,367.022858,358.860199,364.796661,363.091644,488628
2013-12-19,367.319672,368.754333,360.344330,365.093506,363.387085,468862
2013-12-20,364.104095,371.920441,361.185303,369.100616,367.375488,937506
2013-12-23,368.556458,374.097168,368.556458,370.980499,369.246582,218229
2013-12-24,370.535278,371.722565,367.616516,368.655396,366.932343,252989
2013-12-26,367.567047,372.613037,364.153564,366.280792,364.568817,366818
2013-12-27,364.203033,370.287933,364.203033,367.220734,365.504395,301874
2013-12-30,367.517548,373.800323,367.517548,370.584747,368.852661,322466
2013-12-31,370.931030,374.047699,370.931030,372.415161,370.674530,444011
2014-01-01,374.097168,374.690796,370.040558,370.931030,369.197357,179950
2014-01-02,371.079437,372.019379,365.093506,368.012268,366.292206,374231
2014-01-03,364.104095,364.104095,356.238251,358.860199,357.182922,602062
2014-01-06,362.619965,366.082916,360.344330,362.966248,361.269775,587018
2014-01-07,363.114685,366.082916,359.998016,361.432678,359.743378,272253
2014-01-08,363.114685,367.814392,359.157013,366.330261,364.618073,401337
2014-01-09,367.072327,368.952209,361.185303,364.252502,362.550018,215744
2014-01-10,363.015717,366.676575,362.224213,364.252502,362.550018,976780
2014-01-13,370.040558,375.234985,366.577606,372.068878,370.329865,1318722
2014-01-14,370.832092,371.079437,364.499847,367.863861,366.144501,221863
2014-01-15,370.040558,373.750854,368.952209,372.761444,371.019196,425066
2014-01-16,375.284454,375.482330,363.065216,365.835571,364.125671,420156
2014-01-17,366.577606,369.892151,363.114685,365.736603,364.027191,742534
2014-01-20,366.676575,372.563568,366.082916,370.634216,368.901917,338728
2014-01-21,369.545868,383.298706,368.358551,380.577820,378.799042,868532
2014-01-22,377.560120,383.100830,376.125458,381.220947,379.439178,435908
2014-01-23,380.924103,384.881775,376.323334,378.945282,377.174133,407293
2014-01-24,375.977051,377.955872,365.340851,366.577606,364.864258,313286
2014-01-27,361.927368,361.927368,341.792816,344.117950,342.509583,771555
2014-01-28,340.358154,355.446716,340.358154,352.478485,350.831024,389693
2014-01-29,356.040375,358.612854,346.739868,348.125061,346.497955,351351
2014-01-30,345.898895,362.768372,345.305237,357.376068,355.705719,544975
2014-01-31,356.980316,356.980316,343.425354,346.146240,344.528381,644492
2014-02-03,344.315826,346.195709,332.047089,333.036499,331.479950,555199
2014-02-04,327.545258,343.227478,327.545258,342.238037,340.638458,1038867
2014-02-05,338.874054,354.704651,335.905792,352.033234,350.387878,1045629
2014-02-06,350.202820,356.188782,345.503113,353.863647,352.209717,1326568
2014-02-07,355.199371,359.305420,352.478485,357.079254,355.410309,421775
2014-02-10,361.135834,363.362030,356.188782,360.146423,358.463135,742215
2014-02-11,377.213806,378.401123,367.022858,370.337402,368.606506,1585572
2014-02-12,371.524689,378.846344,370.634216,372.068878,370.329865,1319107
2014-02-13,375.878113,379.341064,370.733154,371.969910,370.231354,769769
2014-02-14,375.037109,384.881775,375.037109,384.040771,382.245789,801750
2014-02-17,386.118530,391.263489,380.182037,382.259827,380.473175,802924
2014-02-18,383.546051,390.224609,381.369354,387.305817,385.495575,512134
2014-02-19,387.206879,388.542603,383.496582,387.305817,385.495575,285706
2014-02-20,386.860596,390.818237,384.881775,387.058472,385.249390,582768
2014-02-21,390.818237,393.390717,388.839417,391.758179,389.927155,652645
2014-02-24,391.956085,396.309479,389.878296,392.401306,390.567291,453526
2014-02-25,395.072723,395.517944,389.235168,394.380127,392.536835,314812
2014-02-26,393.786499,398.238831,391.906586,396.210541,394.358704,411377
2014-02-28,405.659454,413.574738,400.415558,412.634796,410.706207,1279451
2014-03-03,409.221344,409.617096,403.878510,406.302551,404.403564,517216
2014-03-04,407.094086,415.850403,401.701782,408.528748,406.619324,456293
2014-03-05,410.606506,411.843262,403.185913,405.461548,403.566467,307482
2014-03-06,406.648865,407.638275,400.217682,403.631134,401.744598,466576
2014-03-07,403.482727,411.348572,401.404968,404.670044,402.778656,576528
2014-03-10,399.475616,402.443848,389.433075,391.708710,389.877899,690756
2014-03-11,387.948944,400.217682,387.948944,393.885437,392.044464,656059
2014-03-12,393.291779,393.390717,383.892365,384.634399,382.836639,385153
2014-03-13,388.839417,392.351837,381.023041,383.892365,382.098083,453339
2014-03-14,379.934692,390.323547,378.945282,389.136230,387.317444,327724
2014-03-18,388.839417,393.093903,376.372803,377.362213,375.598480,543847
2014-03-19,380.924103,383.447113,375.630737,380.478882,378.700562,580264
2014-03-20,379.637878,380.924103,375.136047,376.075989,374.318268,283663
2014-03-21,377.807465,385.871185,377.807465,385.030182,383.230591,361198
2014-03-22,null,null,null,null,null,null
2014-03-24,387.850006,390.274078,385.228058,386.959534,385.150940,312589
2014-03-25,389.828827,389.828827,382.902924,386.563782,384.757019,344968
2014-03-26,389.779358,398.535675,389.779358,397.002075,395.146545,500836
2014-03-27,398.090424,400.613434,389.977234,392.648651,390.813446,356235
2014-03-28,395.765320,398.733551,390.818237,392.252899,390.419556,364466
2014-03-31,395.765320,399.970306,392.698120,394.132782,392.290649,295125
2014-04-01,398.733551,401.256561,395.468475,398.733551,396.869934,540189
2014-04-02,401.701782,409.913910,400.712372,409.171875,407.259460,998300
2014-04-03,410.655975,413.426331,402.592255,406.896210,404.994415,368956
2014-04-04,409.270813,409.270813,400.217682,400.811310,398.937958,387922
2014-04-07,399.722961,419.115479,395.963196,398.980896,397.116089,417592
2014-04-09,401.652313,418.521820,401.652313,416.542999,414.596130,391427
2014-04-10,417.581879,430.394775,417.581879,426.239227,424.247040,602290
2014-04-11,425.447723,433.066193,417.631348,418.769165,416.811859,574966
2014-04-15,419.857513,424.210938,405.362610,407.984558,406.077667,302135
2014-04-16,408.281403,414.366272,405.263672,406.846741,404.945160,357138
2014-04-17,409.617096,425.695068,409.617096,424.112000,422.129761,761413
2014-04-21,420.500641,429.900055,419.906982,427.377075,425.379547,348159
2014-04-22,426.437134,429.999023,421.935303,424.507751,422.523621,362832
2014-04-23,426.832886,428.811707,418.027100,420.945892,418.978455,258933
2014-04-24,420.945892,420.945892,420.945892,420.945892,418.978455,0
2014-04-25,417.779755,425.942413,417.779755,419.313354,417.353516,239438
2014-04-28,419.313354,419.362823,410.705444,412.090637,410.164581,239507
2014-04-29,412.634796,414.564148,403.779572,404.818451,402.926361,222875
2014-04-30,408.380341,413.574738,400.514496,410.062347,408.145782,326578
2014-05-02,411.793793,415.504120,406.896210,410.309692,408.391937,243540
2014-05-05,405.659454,411.348572,404.670044,409.864441,407.948761,241321
2014-05-06,410.606506,417.186096,410.111816,413.871582,411.937195,216977
2014-05-07,414.564148,416.988220,411.002289,412.090637,410.164581,180095
2014-05-08,413.129517,419.511230,413.129517,417.680817,415.728638,163623
2014-05-09,419.758575,424.458282,414.959930,422.974182,420.997253,316367
2014-05-12,421.984772,441.278320,421.984772,440.288910,438.231049,917460
2014-05-13,443.257141,450.727203,433.956665,436.133362,434.094940,494671
2014-05-14,435.341827,441.080444,429.553772,437.716431,435.670593,272071
2014-05-15,440.288910,443.999207,432.472534,434.649261,432.617737,361248
2014-05-16,435.341827,459.285645,435.341827,445.038086,442.958038,1088458
2014-05-19,449.836731,452.953400,438.211151,439.645782,437.590912,421874
2014-05-20,440.387848,446.967438,432.027313,435.094482,433.060883,498001
2014-05-21,435.836548,439.942627,429.454834,432.472534,430.451202,355827
2014-05-22,431.384186,436.331268,423.963593,425.843475,423.853149,440853
2014-05-23,424.260406,435.242889,420.649048,426.832886,424.837921,536612
2014-05-26,432.373596,448.599976,431.384186,438.606903,436.556915,875466
2014-05-27,439.299500,446.126434,428.910645,431.829437,429.811127,323664
2014-05-28,431.878906,431.878906,419.016510,424.309875,422.326691,415312
2014-05-29,420.500641,428.069641,417.285034,419.313354,417.353516,336446
2014-05-30,409.320282,417.433472,402.740662,411.051758,409.130554,592828
2014-06-02,413.574738,418.027100,406.401489,416.641937,414.694611,293687
2014-06-03,412.585327,419.362823,411.744324,415.998810,414.054474,432121
2014-06-04,420.253296,424.557251,414.663116,417.235565,415.285461,417926
2014-06-05,417.235565,431.384186,412.585327,430.196899,428.186188,816139
2014-06-06,431.384186,435.341827,424.161469,433.907196,431.879150,662470
2014-06-09,434.946075,448.204224,434.550323,443.652924,441.579346,631519
2014-06-10,447.660034,450.084106,437.716431,447.511627,445.420013,488668
2014-06-11,449.193634,449.193634,433.264069,440.882568,438.821930,501967
2014-06-12,441.179382,446.522217,437.568024,444.889679,442.810333,324524
2014-06-13,445.235962,445.780151,430.592651,433.165131,431.140564,302352
2014-06-16,431.384186,433.363007,424.458282,426.338196,424.345520,265973
2014-06-17,427.426544,437.864838,422.627869,435.984955,433.947235,352528
2014-06-18,439.200562,440.189972,425.942413,429.256958,427.250671,301594
2014-06-19,432.719910,438.903717,430.394775,433.808258,431.780670,1541383
2014-06-20,437.320679,437.518555,428.910645,432.225189,430.205017,280024
2014-06-23,432.076782,437.765900,427.179169,430.938965,428.924805,237003
2014-06-24,429.801117,440.783600,429.801117,437.469086,435.424408,349107
2014-06-25,437.023834,443.850800,434.401886,438.705841,436.655365,325299
2014-06-26,440.684662,443.949738,431.631531,433.313538,431.288269,263513
2014-06-27,433.066193,435.787079,425.447723,427.673889,425.674988,259423
2014-06-30,429.405365,431.334717,424.557251,426.585541,424.591736,188377
2014-07-01,427.426544,448.204224,427.426544,446.175903,444.090546,615373
2014-07-02,445.384399,453.448120,440.288910,450.183044,448.078949,655571
2014-07-03,451.172455,466.805176,451.172455,463.836945,461.669037,354902
2014-07-04,464.381134,469.179779,461.264465,463.490662,461.324341,334464
2014-07-07,467.992493,474.868896,467.200958,473.681610,471.467651,403085
2014-07-08,474.918365,478.925507,460.571869,463.441193,461.275116,464587
2014-07-09,464.430603,464.925293,448.204224,452.062927,451.879486,288010
2014-07-10,455.377472,469.773438,445.433868,448.055817,447.873993,448867
2014-07-11,449.193634,456.416351,439.299500,440.783600,440.604736,294336
2014-07-14,440.288910,454.833282,437.815369,451.419800,451.236633,268209
2014-07-15,453.052338,460.077179,451.766113,458.147827,457.961914,505645
2014-07-16,460.324524,466.656769,457.108948,465.370544,465.181702,336787
2014-07-17,461.858124,471.900665,460.126648,469.872375,469.681702,400709
2014-07-18,467.003052,472.395355,461.313934,470.169189,469.978394,387490
2014-07-21,471.950134,473.434265,465.024231,469.328186,469.137726,310596
2014-07-22,469.971313,482.289490,467.398834,480.261200,480.066315,354654
2014-07-23,480.854858,482.883148,471.455414,478.678131,478.483887,364079
2014-07-24,478.876038,481.943207,472.197479,480.459076,480.264099,206906
2014-07-25,481.547455,481.547455,451.370331,457.009979,456.824524,531096
2014-07-28,454.536469,465.024231,446.324341,448.352631,448.170685,345486
2014-07-30,453.151276,453.151276,437.568024,446.571686,446.390472,321734
2014-07-31,448.006317,449.886230,440.338379,442.168793,441.989380,261244
2014-08-01,440.288910,450.232513,432.917786,434.847137,434.670685,1721052
2014-08-04,436.331268,443.257141,436.331268,442.069855,441.890472,207830
2014-08-05,445.631744,453.200745,439.843658,451.815582,451.632233,269583
2014-08-06,449.985168,449.985168,440.734131,442.614044,442.434448,274607
2014-08-07,445.235962,445.235962,435.440796,437.469086,437.291565,259191
2014-08-08,433.363007,433.461945,425.942413,428.415955,428.242096,305979
2014-08-11,435.737610,444.345490,432.917786,442.663513,442.483887,526938
2014-08-12,476.105682,478.876038,463.688538,468.882965,468.692688,1456307
2014-08-13,470.070251,474.621552,461.561279,467.646179,467.456421,550866
2014-08-14,468.239838,480.558014,468.239838,479.469666,479.275116,598916
2014-08-18,483.081024,500.346283,483.081024,498.565338,498.363037,824261
2014-08-19,502.523010,514.989624,500.098938,513.258118,513.049866,878940
2014-08-20,513.505493,516.325317,503.858704,506.233307,506.027893,497098
2014-08-21,509.745728,512.614990,501.038879,507.173248,506.967438,359194
2014-08-22,508.558411,515.187500,505.095490,506.084900,505.879547,294666
2014-08-25,510.438324,512.417114,499.950531,502.918762,502.714691,259450
2014-08-26,494.657166,509.993073,491.936279,507.470062,507.264130,464359
2014-08-27,512.417114,518.897766,511.229828,516.077942,515.868530,485437
2014-08-28,517.463135,525.378479,517.463135,518.848328,518.637756,401214
2014-09-01,520.431396,523.844849,511.625610,514.346497,514.137756,381298
2014-09-02,512.516052,514.989624,506.579590,510.933014,510.725677,260933
2014-09-03,520.431396,524.883728,515.830627,517.116821,516.906982,464288
2014-09-04,517.116821,517.116821,503.611359,507.420593,507.214691,336826
2014-09-05,507.569000,511.031952,497.773834,500.989410,500.786102,601016
2014-09-08,504.600769,506.579590,497.674866,505.095490,504.890533,600751
2014-09-09,506.579590,512.664490,502.523010,511.774017,511.566345,448919
2014-09-10,509.448883,514.841187,507.074310,510.834076,510.626801,328918
2014-09-11,512.614990,514.445435,505.491241,508.657379,508.450958,345076
2014-09-12,509.053131,513.703369,508.558411,511.031952,510.824585,250209
2014-09-15,508.558411,510.042542,504.848114,506.826965,506.621307,158156
2014-09-16,504.600769,504.600769,489.759583,494.310883,494.110291,931143
2014-09-17,496.685455,503.611359,485.851379,501.484131,501.280640,312840
2014-09-18,502.621948,521.915527,495.646576,520.035645,519.824646,518592
2014-09-19,520.431396,523.350159,510.784607,513.505493,513.297119,330110
2014-09-22,508.558411,536.262024,508.558411,533.689514,533.472961,628788
2014-09-23,538.240845,538.735535,510.834076,512.318176,512.110291,780336
2014-09-24,513.505493,513.505493,500.890472,507.519531,507.313599,379791
2014-09-25,509.547852,509.547852,494.904510,498.219055,498.016876,209370
2014-09-26,495.696045,507.569000,487.533386,506.035431,505.830078,451258
2014-09-29,505.392303,509.943604,502.621948,505.342834,505.137787,235479
2014-09-30,506.084900,508.954193,495.943390,497.427521,497.225677,284742
2014-10-01,497.328583,502.325134,494.014038,497.427521,497.225677,204550
2014-10-07,495.943390,511.328796,495.696045,499.554779,499.352051,394659
2014-10-08,500.643127,507.123779,499.653717,504.600769,504.395996,230619
2014-10-09,510.537262,516.473755,508.063721,514.445435,514.236694,202223
2014-10-10,509.547852,509.547852,484.614624,487.137634,486.939972,647687
2014-10-13,484.812500,493.024628,475.264679,491.095276,490.895996,443822
2014-10-14,494.706635,495.696045,480.953796,483.031555,482.835541,361149
2014-10-15,483.031555,483.031555,483.031555,483.031555,482.835541,0
2014-10-16,481.646393,495.201355,476.402496,478.678131,478.483887,349314
2014-10-17,479.964386,479.964386,463.193817,470.713379,470.522369,492704
2014-10-20,480.854858,491.738403,479.321259,489.264862,489.066315,386039
2014-10-21,492.628876,498.466400,488.522797,496.388641,496.187225,373545
2014-10-22,502.720886,514.989624,502.720886,513.950745,513.742188,399376
2014-10-27,511.625610,513.010803,496.784393,498.317993,498.115784,201701
2014-10-28,500.643127,505.985962,498.664307,503.215607,503.011414,191364
2014-10-29,509.102600,521.321838,509.102600,520.381897,520.170715,331525
2014-10-30,515.979004,524.290100,514.989624,520.827148,520.615784,284051
2014-10-31,520.777649,531.314941,515.533813,529.979248,529.764160,452367
2014-11-03,526.367859,530.325500,520.975586,525.526855,525.313599,277152
2014-11-05,525.081604,532.700134,515.830627,529.088745,528.874023,608062
2014-11-07,524.389038,538.438721,524.389038,528.099365,527.885071,258585
2014-11-10,528.247742,529.138245,513.505493,516.176880,515.967407,410639
2014-11-11,516.473755,522.261780,511.328796,516.176880,515.967407,366536
2014-11-12,516.473755,530.820251,516.473755,524.982666,524.769653,312290
2014-11-13,526.615234,530.127625,518.304138,520.678711,520.467407,311613
2014-11-14,524.389038,530.770752,514.395935,518.254700,518.044373,390380
2014-11-17,513.307617,541.555359,513.307617,539.329163,539.110291,895237
2014-11-18,543.138428,544.968811,534.777893,535.569397,535.352051,507879
2014-11-19,536.262024,539.180786,517.017883,523.300659,523.088318,399007
2014-11-20,528.049866,528.049866,514.841187,519.095703,518.885071,477652
2014-11-21,522.410217,533.293762,521.915527,524.834290,524.621338,524656
2014-11-24,525.032166,532.551697,519.441956,521.025024,520.813599,630658
2014-11-25,522.410217,523.399597,507.915314,515.236938,515.027832,500843
2014-11-26,515.484314,519.244080,509.844666,514.247559,514.038879,362048
2014-11-27,509.448883,516.918945,506.084900,513.060242,512.852051,602056
2014-11-28,518.452576,532.304321,516.226379,527.307800,527.093811,3108457
2014-12-01,532.799072,534.283142,524.982666,530.473938,530.258667,327628
2014-12-02,531.314941,531.314941,522.756531,523.399597,523.187195,362240
2014-12-03,530.721252,532.898010,520.926086,522.904907,522.692688,373015
2014-12-04,526.367859,531.364380,516.473755,522.311279,522.099304,369626
2014-12-05,520.431396,525.131104,517.215820,519.244080,519.033386,196953
2014-12-08,519.046204,524.834290,508.261597,510.339355,510.132263,282533
2014-12-09,509.547852,515.236938,495.943390,497.773834,497.571838,482770
2014-12-10,492.727814,509.300476,487.780731,505.392303,505.187225,430069
2014-12-11,504.106079,507.074310,492.925690,498.664307,498.461945,437881
2014-12-12,494.953979,502.325134,490.254272,494.706635,494.505890,344899
2014-12-15,490.748993,496.537048,487.137634,488.572266,488.374023,241975
2014-12-16,485.801910,486.197693,473.533203,476.748779,476.555328,334786
2014-12-17,474.918365,480.755920,464.034821,470.762848,470.571808,669688
2014-12-18,475.413086,484.763031,475.413086,479.914917,479.720184,252867
2014-12-19,483.823090,492.579407,478.876038,480.854858,480.659729,365154
2014-12-22,480.953796,491.639465,476.649841,489.066986,488.868530,193110
2014-12-23,489.759583,495.893921,480.459076,482.734741,482.538849,205213
2014-12-24,483.823090,487.483917,477.589783,480.310669,480.115753,287791
2014-12-26,480.755920,482.586334,474.423676,479.914917,479.720184,434355
2014-12-29,480.755920,492.529938,479.865448,489.710114,489.511383,283289
2014-12-30,492.876221,494.409821,485.307220,488.671204,488.472900,196003
2014-12-31,489.314331,493.173035,485.900848,490.847931,490.648743,296366
2015-01-01,487.384979,494.459290,487.384979,492.975159,492.775116,108635
2015-01-02,491.243683,511.427734,491.243683,506.282776,506.077332,302694
2015-01-05,505.985962,520.431396,502.028290,518.551514,518.341064,589915
2015-01-06,509.349945,509.349945,493.717224,495.794983,495.593781,500767
2015-01-07,491.095276,495.399231,484.218872,488.770172,488.571838,567639
2015-01-08,498.021179,509.349945,496.240234,506.777466,506.571808,353104
2015-01-09,513.109741,519.441956,510.537262,516.325317,516.115784,348791
2015-01-12,512.516052,519.194641,506.678528,516.869507,516.659790,277039
2015-01-13,516.770569,520.431396,510.141479,514.049683,513.841064,352301
2015-01-14,515.039063,521.074524,508.855255,514.841187,514.632263,526799
2015-01-15,524.389038,530.325500,518.205200,526.813110,526.599365,479695
2015-01-16,524.389038,525.873169,516.968445,520.035645,519.824646,280968
2015-01-19,520.431396,533.986328,517.759949,533.046387,532.830078,372503
2015-01-20,530.572876,555.654480,529.435059,553.180969,552.956482,577248
2015-01-21,550.113770,553.725159,540.763855,545.562500,545.341125,412194
2015-01-22,544.721497,562.976135,542.940552,560.304749,560.077393,421118
2015-01-23,567.576904,584.495911,567.428528,581.676086,581.440063,646449
2015-01-27,586.771545,601.959045,586.771545,598.693970,598.451050,490834
2015-01-28,593.647949,596.517273,580.934021,582.912842,582.676331,440399
2015-01-29,580.488770,594.637390,574.849121,591.174438,590.934570,320490
2015-01-30,594.785767,597.556152,574.898560,578.757324,578.522461,391918
2015-02-02,578.806763,589.393494,575.492249,586.029480,585.791687,276291
2015-02-03,590.679749,605.570374,588.948242,595.676270,595.434570,666026
2015-02-04,599.584473,600.178101,582.319214,585.584229,585.346619,278736
